item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,Note,UpdateStatus
236291712083,Derek Jeter 2005 Donruss Team Heroes #208 New York Yankees,2.45,2.99,1.69,1.69,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236291712084,Derek Jeter 2011 Topps Kimball Champions #KC-2 New York Yankees,2.1,2.5,1.75,1.75,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236291712085,Derek Jeter 2006 Bowman Heritage Mini #50 New York Yankees,3.8,4.78,3.3,3.3,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787322,Ken Griffey Jr. 1997 Collector's Choice The Big Show #43 Seattle Mariners,2.0,2.0,1.98,1.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787324,Ken Griffey Jr. 1998 Donruss Collections Leaf #355 Seattle Mariners,8.9,10.35,5.99,5.99,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787325,Ken Griffey Jr. 1998 Donruss Collections Donruss #28 Seattle Mariners,7.35,7.35,5.0,5.0,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787327,Ken Griffey Jr. 1996 Select #6 Seattle Mariners HOF Legend,4.2,4.09,,4.09,Browse BIN | Browse BIN | No actives | Confidence 0.67,
336146787328,Ken Griffey Jr. 1999 Upper Deck 10th Anniversary Team #X6 Seattle Mariners,1.85,2.6,2.38,2.39,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787329,Ken Griffey Jr. 1999 UD Choice #142 Seattle Mariners,1.75,1.99,1.75,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787330,Ken Griffey Jr. 1998 Upper Deck Home Run Chronicles #8 Seattle Mariners,4.15,4.79,2.99,2.99,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787331,Ken Griffey Jr. 1999 UD Choice Preview #142 Seattle Mariners,2.05,2.75,2.05,2.05,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787332,Ken Griffey Jr. 2003 Upper Deck Victory Tier 1 Green #30 Cincinnati Reds,2.55,2.76,2.0,2.0,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787333,Ken Griffey Jr. 1996 Upper Deck Diamond Destiny #DD35 Seattle Mariners,5.45,6.22,4.99,4.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787334,Ken Griffey Jr. 2003 Upper Deck Victory #158 Cincinnati Reds,1.75,2.99,2.49,2.49,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787335,Ken Griffey Jr. 1999 Upper Deck HoloGrFX Launchers #L2 Seattle Mariners,5.2,6.25,4.0,4.0,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787336,Ken Griffey Jr. 2003 Upper Deck Victory #192 Cincinnati Reds,2.65,2.55,2.49,2.49,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787339,Ken Griffey Jr. 1997 Circa Boss #6 Seattle Mariners HOF Legend,21.7,21.68,,21.69,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787340,Ken Griffey Jr. 1998 Leaf Rookies & Stars #26 Seattle Mariners,2.0,2.96,1.99,1.99,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,
336146787341,Ken Griffey Jr. 1999 Bowman International #52 Seattle Mariners,5.3,6.59,3.94,3.95,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787342,Ken Griffey Jr. 1999 Home Run Heroes #7 HRH Seattle Mariners,2.8,2.95,2.49,2.49,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787343,Ken Griffey Jr. 1998 Score Checklist #269 Seattle Mariners HOF Legend,1.75,1.75,1.75,1.75,Browse BIN | Browse BIN | Confidence 1.00,
336146787344,Ken Griffey Jr. 1998 Score #34 Seattle Mariners HOF Legend,1.85,2.04,,2.05,Browse BIN | Browse BIN | No actives | Confidence 0.67,Updated successfully (business policy warning only)
336146787345,Ken Griffey Jr. 1999 Upper Deck MVP Swing Time #S1 Seattle Mariners,2.75,4.98,1.99,1.99,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787347,Ken Griffey Jr. 2004 Donruss Leather & Lumber #42 Cincinnati Reds,2.0,2.24,1.98,1.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787348,Ken Griffey Jr. 2001 Donruss #13 Cincinnati Reds,1.9,2.45,1.9,1.9,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787349,Derek Jeter 1995 Zenith Rookie #134 New York Yankees Legend,14.35,17.17,,17.19,Browse BIN | Browse BIN | No actives | Confidence 0.67,Updated successfully (business policy warning only)
336146787350,Ken Griffey Jr. 1995 Select Certified #70 Seattle Mariners HOF Legend,2.63,,,,No solds | No actives | No data,
336146787351,Ken Griffey Jr. 2002 Upper Deck Ovation #97 Cincinnati Reds,1.9,2.29,1.75,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787352,Ken Griffey Jr. 1996 Bowman #79 Seattle Mariners HOF Legend,2.2,,,,No solds | No actives | No data,
336146787354,Ken Griffey Jr. 2001 Bowman's Best #6 Cincinnati Reds,4.8,4.96,3.99,3.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787355,Derek Jeter 1999 Upper Deck PowerDeck #5 New York Yankees Legend HOF,5.54,5.54,,5.55,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787356,Ken Griffey Jr. 1997 Collector's Choice #230 Seattle Mariners,2.1,2.24,1.78,1.79,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787358,Ken Griffey Jr. 2003 Donruss Classics #75 Cincinnati Reds,1.85,1.99,1.5,1.5,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787359,Ken Griffey Jr. 2002 Donruss #79 Cincinnati Reds,1.9,1.98,1.6,1.6,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787360,Brad Fullmer 1994 Upper Deck #532 RC Montreal Expos,1.5,2.39,1.75,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787361,Ken Griffey Jr. 1994 Post Cereal #15 Seattle Mariners HOF Legend,2.2,2.2,,2.2,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787362,Derek Jeter 2003 Fleer 3D Sliding Pinstripes #NNO New York Yankees,3.95,3.95,,3.95,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787363,Ken Griffey Jr 1996 Collector's Choice: A Cut Above #CA10 Mariners,2.5,2.98,1.89,1.89,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787364,Ken Griffey Jr. 2002 Upper Deck 40-Man #1124 Cincinnati Reds,2.25,2.5,2.0,2.0,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787365,Derek Jeter 2004 Bazooka Comics #BC11 New York Yankees,3.15,4.05,2.39,2.39,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787366,Derek Jeter 2004 Bazooka Minis #116 Hitting New York Yankees,4.3,4.89,,4.89,Browse BIN | Browse BIN | No actives | Confidence 0.67,Updated successfully (business policy warning only)
336146787367,Ken Griffey Jr. 1999 Upper Deck HoloGrFX StarView #S2 Seattle Mariners,9.45,5.43,4.95,5.67,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787368,Ken Griffey Jr. 2002 Donruss Fan Club #118 Cincinnati Reds,1.95,1.99,1.75,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787369,Fernando Tatis Jr. 2022 Topps Opening Day Bomb Squad #BS-14 San Diego Padres,1.85,1.79,1.52,1.5,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787370,Ken Griffey Jr. 2002 Upper Deck Big Fly Zone #Z2 Cincinnati Reds,2.0,2.99,2.0,2.0,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,
336146787371,Ken Griffey Jr. 2000 Upper Deck Black Diamond Rookie Edition Diamond Skills #S3,4.05,4.98,3.4,3.4,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787372,Ken Griffey Jr. 1996 Collector's Choice: A Cut Above #CA8 Seattle Mariners,2.4,2.99,2.0,2.0,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787373,Derek Jeter 2003 Donruss Classics #8 New York Yankees HOF Captain,2.2,,,,No solds | No actives | No data,
336146787374,Ken Griffey Jr. 2005 Donruss Studio #83 Cincinnati Reds,3.15,3.15,2.98,2.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787375,Derek Jeter 1997 Pinnacle Inside #87 New York Yankees HOF Captain,2.0,2.0,,2.0,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787376,Derek Jeter 1997 Zenith #17 New York Yankees HOF Captain,2.0,2.0,,2.0,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787378,Derek Jeter 2003 Upper Deck Play Ball 1941 Series #45 New York Yankees,3.85,3.85,3.83,3.85,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787379,Derek Jeter 1998 Pinnacle Away Stats #64 New York Yankees Legend HOF,1.65,1.65,,1.65,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787380,Derek Jeter 2015 Topps Stickers #28 New York Yankees Legend HOF,7.91,7.91,,7.9,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787381,Derek Jeter 1999 Pacific Private Stock PS-206 #8 New York Yankees,5.05,5.0,4.95,4.95,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787382,Derek Jeter 2002 Topps 206 Carolina Brights #236 Blue Jersey New York Yankees,73.91,55.95,,55.95,Browse BIN | Browse BIN | No actives | Confidence 0.67,Updated successfully (business policy warning only)
336146787383,Derek Jeter 1998 Pinnacle Mint Collection Bronze #9 New York Yankees,2.25,2.92,2.0,2.0,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787384,Derek Jeter 2002 Donruss Elite #47 New York Yankees HOF Captain,2.2,2.2,2.2,2.2,Browse BIN | Browse BIN | Confidence 1.00,
336146787385,Derek Jeter 2005 Bowman Heritage Mini #26 New York Yankees,8.1,8.12,,8.1,Browse BIN | Browse BIN | No actives | Confidence 0.67,
336146787386,Ken Griffey Jr. 1999 Upper Deck Ovation Curtain Calls #R3 Seattle Mariners,4.85,4.85,3.99,3.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787387,Ken Griffey Jr. 2001 Topps Fusion #146 Cincinnati Reds,3.65,4.0,3.24,3.25,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787388,Ken Griffey Jr. 1994 O-Pee-Chee Redemption All-Stars #8 Seattle Mariners,4.45,4.7,4.45,4.45,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787389,Derek Jeter 2002 Donruss Studio #197 New York Yankees Legend HOF,2.35,2.35,,2.35,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787390,Ken Griffey Jr. 1997 Collector's Choice #245 Seattle Mariners HOF Legend,1.6,1.62,,1.6,Browse BIN | Browse BIN | No actives | Confidence 0.67,
336146787391,Ken Griffey Jr. 1992 Leaf #392 Seattle Mariners HOF Legend,2.0,2.0,,2.0,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787393,Derek Jeter 2004 Donruss Studio #132 New York Yankees,2.85,3.1,2.24,2.25,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787395,Derek Jeter 1998 Donruss MLB 99 #6 New York Yankees Legend HOF,2.25,2.3,,2.3,Browse BIN | Browse BIN | No actives | Confidence 0.67,
336146787396,Derek Jeter 1998 Pinnacle #185 New York Yankees HOF Captain,1.7,1.7,,1.7,Browse BIN | Browse BIN | No actives | Confidence 0.33,
236291712086,Derek Jeter 2005 Donruss Greats #103 New York Yankees,2.75,2.75,2.24,2.25,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236291712087,Derek Jeter 2013 Topps Stickers #19 New York Yankees Legend HOF,2.65,2.65,,2.65,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787397,Derek Jeter 1997 Donruss VxP 1.0 #22 New York Yankees HOF Captain,2.0,2.0,,2.0,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787398,Derek Jeter 2003 Topps 205 Polar Bear #75b Without Gold Trim New York Yankees,4.74,4.74,,4.75,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787399,Derek Jeter 2005 Donruss Studio #190 New York Yankees,2.85,2.99,2.48,2.49,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787400,Derek Jeter 1997 Fleer Goudey Greats #4 New York Yankees HOF Captain,4.75,,,,No solds | No actives | No data,
336146787401,Derek Jeter 2003 Topps Opening Day Mini Stickers #NNO New York Yankees,2.35,2.35,,2.35,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787402,Derek Jeter 2005 Donruss Leather & Lumber #39 New York Yankees,1.9,2.0,1.85,1.85,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336146787404,Derek Jeter 1996 Summit Silver Foilboard RC #171 New York Yankees,14.95,14.95,,14.95,Browse BIN | Browse BIN | No actives | Confidence 0.33,
336146787406,Derek Jeter 2003 Fleer Double Header Mini Card #2 New York Yankees,3.5,4.8,2.0,2.0,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336146787516,Ken Griffey Jr. 1996 Collector's Choice: A Cut Above #CA6 Seattle Mariners,1.85,2.99,1.74,1.75,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,
236296401041,"Ken Griffey, Jr. 2003 Fleer Tradition #225 Cincinnati Reds",2.1,2.44,1.75,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401048,Ken Griffey Jr. 1997 Score #156 Seattle Mariners,1.95,1.98,1.73,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
336151170490,"Ken Griffey, Jr. 2002 Fleer Tradition Update #U297 Cincinnati Reds",2.0,2.44,1.89,1.89,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
336151170494,"Ken Griffey, Jr. 2003 Fleer Hot Prospects #76 Cincinnati Reds",2.2,2.4,1.99,1.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401046,"Ken Griffey, Jr. 2003 Fleer Double Header #109 Cincinnati Reds",2.05,2.21,1.99,1.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401052,Ken Griffey Jr. 1997 Pinnacle X-Press #139 Seattle Mariners,2.1,2.12,1.85,1.85,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401053,Ken Griffey Jr. 1991 Playball U.S.A. (Unlicensed) #91-38 Seattle Mariners,2.35,3.24,2.35,2.35,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401054,Ken Griffey Jr. 1991 Playball U.S.A. (Unlicensed) #91-37 Seattle Mariners,2.3,2.73,2.3,2.3,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401056,Ken Griffey Jr. / Rickey Henderson IDOL 1992 Pinnacle #283,1.75,1.79,1.75,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401057,Ken Griffey Jr. 1997 Pinnacle X-Press #7 Seattle Mariners,1.6,1.98,1.74,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401058,Ken Griffey Jr. 1998 Pinnacle Plus #9 Seattle Mariners,2.25,2.5,1.89,1.89,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401060,"Ken Griffey, Jr. 2002 Fleer Genuine #41 Cincinnati Reds",2.05,2.02,1.69,1.69,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401066,1990 The New Seattle Mariners Official Schedule Ken Griffey Jr. #NNO,2.4,2.4,,2.4,Browse BIN | Browse BIN | No actives | Confidence 0.33,
236296401067,"Ken Griffey, Jr. PROMO 1996 Upper Deck #100 Seattle Mariners",3.3,3.74,2.65,2.65,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401068,"Ken Griffey, Jr. 2002 Fleer Gold Backs #8 Cincinnati Reds",5.2,5.08,,5.09,Browse BIN | Browse BIN | No actives | Confidence 0.67,
236296401071,Ken Griffey Jr. 1998 Pinnacle Field of Vision #187 Seattle Mariners,1.6,1.99,1.9,1.9,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401072,Ken Griffey Jr. 1997 Stadium Club #385 Seattle Mariners,2.8,4.49,2.29,2.29,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401073,"Ken Griffey, Jr. 2004 Ultra Hitting Machines Die Cut #2 HM Cincinnati Reds",5.4,5.37,4.99,4.99,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401075,"Ken Griffey, Jr. 2002 Fleer Genuine Names of the Game #NG27 Cincinnati Reds",10.25,6.81,,6.8,Browse BIN | Browse BIN | No actives | Confidence 0.67,Updated successfully (business policy warning only)
236296401076,Ken Griffey Jr. 1997 Donruss #21 Seattle Mariners,1.6,1.75,1.49,1.49,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401080,Ken Griffey Jr. 1993 Ultra #619 Seattle Mariners,1.9,1.99,1.9,1.9,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401084,Ken Griffey Jr. 1999 Pacific Invincible Seismic Force #17 Seattle Mariners,2.5,2.5,2.17,2.15,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401085,Ken Griffey Jr. 1993 Panini Stickers #63 Seattle Mariners,5.9,5.9,5.75,5.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401086,Ken Griffey Jr. 1996 Zenith #1 Seattle Mariners,2.5,2.79,1.99,1.99,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401088,Ken Griffey Jr. 1996 Summit Ballparks #5 /8000 Seattle Mariners,14.85,,,,No solds | No actives | No data,
236296401089,Ken Griffey Jr. 2005 Topps Hit Parade #HR4 Cincinnati Reds,4.95,5.45,4.95,4.95,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401095,Ken Griffey Jr. 2003 Bazooka Comics MINT #23 Cincinnati Reds,4.95,5.93,5.0,5.0,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401096,AL Home Runs Ken Griffey Jr Palmeiro Delgado 2000 Fleer Tradition #1,2.5,3.28,3.28,3.29,Browse BIN | Browse BIN | Confidence 1.00,Updated successfully (business policy warning only)
236296401099,All-Topps Outfielders Sammy Sosa Ken Griffey Jr Juan Gonzalez 1999 Topps #454,2.0,2.04,1.75,1.75,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401100,"Ken Griffey, Jr. 1991 Fleer #450 Jumbo Pack version Seattle Mariners",1.95,2.92,1.95,1.95,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,
236296401101,"Ken Griffey, Jr. 1998 Fleer Tradition #572 Seattle Mariners",1.8,1.8,1.69,1.69,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,
236296401103,Ken Griffey Jr. 1999 UD Choice Homerun Heroes #H1 Seattle Mariners,2.45,3.0,2.0,2.0,Browse BIN | Browse BIN | Sold>>Active guardrail (possible refractors) | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
236296401104,Ken Griffey Jr. 1996 Summit Silver Foilboard #86 Seattle Mariners,4.1,4.04,3.24,3.25,Browse BIN | Browse BIN | Capped at 1.00× active median | Confidence 1.00,Updated successfully (business policy warning only)
